Date,Open,High,Low,Close,Adj Close,Volume,mom,rsi,natr,cci,obv,adx,increase
2022/1/26,25.275,29.75,25.077499,25.815001,25.815001,33330000,-6.76,30.48922793,13.47435643,-49.76522508,4719319200,34.87754473,1
2022/1/27,26.035,26.75,23.2225,23.379999,23.379999,14644400,-8.635,26.62659961,14.89269531,-88.70531608,4704674800,34.64354558,0
2022/1/28,23.85,24.5,21.9025,24.477501,24.477501,16430400,-6.1425,30.87718358,13.96686585,-101.1259633,4721105200,34.70935741,1
2022/1/29,24.467501,27.455,24.465,27.2325,27.2325,13997200,-1.93,40.23654949,12.44144115,-27.19025084,4735102400,33.58356584,1
2022/1/30,24.467501,27.455,24.465,27.2325,27.2325,13997200,-1.93,40.23654949,12.44144115,-27.19025084,4735102400,33.58356584,1
2022/1/31,24.467501,27.455,24.465,27.2325,27.2325,13997200,-1.93,40.23654949,12.44144115,-27.19025084,4735102400,33.58356584,1
2022/2/1,28.252501,29.1625,27.065001,28.15,28.15,13847600,0.922499,43.00435752,11.70844963,40.59956992,4748950000,31.93605766,0
2022/2/2,27.5875,27.965,24.514999,25.01,25.01,13116400,-1.6325,36.73419143,13.27528201,-31.10344225,4735833600,31.06019183,0
2022/2/3,25.375,26.735001,24.4275,24.807501,24.807501,10710000,-0.859999,36.3659443,13.09207284,-42.41551659,4725123600,30.26849933,0
2022/2/4,24.752501,26,23.77,25.584999,25.584999,7627200,-1.005001,38.89862784,12.41006478,-44.50989771,4732750800,29.70243267,1
2022/2/5,25.747499,26.344999,24.692499,25.584999,25.584999,7037600,0.547499,38.89862784,11.98497893,-10.87541672,4732750800,29.03313329,0
2022/2/6,25.747499,26.344999,24.692499,25.584999,25.584999,7037600,0.547499,38.89862784,11.98497893,-10.87541672,4732750800,29.03313329,0
2022/2/7,25.747499,26.344999,24.692499,25.584999,25.584999,7037600,0.547499,38.89862784,11.98497893,-10.87541672,4732750800,29.03313329,0
2022/2/8,25.440001,29.4175,25.137501,28.9,28.9,19839600,3.9525,48.94643223,10.91019195,134.7254829,4752590400,27.2409895,1
2022/2/9,28.522499,31.1775,28.25,31.0725,31.0725,15467600,5.257499,54.25551784,10.0955349,207.952909,4768058000,25.58900586,1
2022/2/10,29.487499,32.945,29,30.6175,30.6175,14826000,7.237501,53.01213401,10.43407856,174.3395518,4753232000,24.58473935,1
2022/2/11,30.620001,32.467499,30.192499,31.0625,31.0625,11299200,6.584999,54.11957858,10.07312493,147.4357855,4764531200,23.65220615,1
2022/2/12,30.7325,31.375,29.0375,29.272499,29.272499,9102800,2.039999,49.10599,10.49596503,84.49043573,4755428400,22.34519088,0
2022/2/13,30.7325,31.375,29.0375,29.272499,29.272499,9102800,2.039999,49.10599,10.49596503,84.49043573,4755428400,22.34519088,0
2022/2/14,30.7325,31.375,29.0375,29.272499,29.272499,9102800,2.039999,49.10599,10.49596503,84.49043573,4755428400,22.34519088,0
2022/2/15,30.24,31.807501,29.815001,31.540001,31.540001,7911600,3.390001,54.81624724,9.619668226,100.0160752,4763340000,21.27918674,1
2022/2/16,31.1075,33.212502,30.98,32.0825,32.0825,8007600,7.0725,56.08574082,9.278549033,110.9181922,4771347600,20.75873169,1
2022/2/17,31.692499,32.712502,30.555,30.852501,30.852501,6256400,6.045,52.48513927,9.458779004,78.70500549,4765091200,20.09142441,0
2022/2/18,31.049999,31.4125,29.532499,30.3825,30.3825,6214000,4.797501,51.13426985,9.361006578,45.08964247,4758877200,19.03153215,0
2022/2/19,29.549999,30.8325,28.547501,29.514999,29.514999,6156400,3.93,48.64554996,9.500835419,18.19284398,4752720800,17.70496993,0
2022/2/20,29.549999,30.8325,28.547501,29.514999,29.514999,6156400,3.93,48.64554996,9.500835419,18.19284398,4752720800,17.70496993,0
2022/2/21,29.549999,30.8325,28.547501,29.514999,29.514999,6156400,3.93,48.64554996,9.500835419,18.19284398,4752720800,17.70496993,0
2022/2/22,29.549999,30.8325,28.547501,29.514999,29.514999,6156400,3.93,48.64554996,9.500835419,18.19284398,4752720800,17.70496993,0
2022/2/23,30.305,30.84,28.57,28.717501,28.717501,5393200,-0.182499,46.40933471,9.631814319,3.340580295,4747327600,16.46997004,0
2022/2/24,26.3825,31.4275,26.030001,31.145,31.145,9024800,0.0725,53.4273678,9.484602402,-2.088850724,4756352400,16.31616671,1
2022/2/25,30.8925,31.2425,29.122499,29.645,29.645,6841200,-0.9725,49.1446506,9.763567317,4.385054926,4749511200,16.17334934,0
2022/2/26,30.25,31.5725,29.2225,30.834999,30.834999,6458000,-0.227501,52.40424709,9.260655841,21.36709926,4755969200,15.87251744,1
2022/2/27,30.25,31.5725,29.2225,30.834999,30.834999,6458000,-0.227501,52.40424709,9.260655841,21.36709926,4755969200,15.87251744,1
2022/2/28,30.25,31.5725,29.2225,30.834999,30.834999,6458000,-0.227501,52.40424709,9.260655841,21.36709926,4755969200,15.87251744,1
2022/3/1,30.547501,31.467501,29.5875,29.754999,29.754999,4384000,0.4825,49.31489669,9.362604863,-20.5142188,4751585200,15.59317353,0
2022/3/2,29.875,30.6675,29.092501,30.4925,30.4925,5242800,-1.047501,51.42096805,8.85251825,-39.36050503,4756828000,15.55135147,1
2022/3/3,30.74,30.934999,29.307501,29.602501,29.602501,4382400,-2.479999,48.78643634,8.860038466,-47.12563285,4752445600,15.35037438,0
2022/3/4,29.502501,30.127501,27.645,27.915001,27.915001,5911200,-2.9375,44.16593062,9.359742169,-167.2604448,4746534400,15.89108665,0
2022/3/5,28.75,28.75,24.025,24.8375,24.8375,12591600,-5.545,37.23917894,11.12690706,-286.2034181,4733942800,17.57603909,0
2022/3/6,28.75,28.75,24.025,24.8375,24.8375,12591600,-5.545,37.23917894,11.12690706,-286.2034181,4733942800,17.57603909,0
2022/3/7,28.75,28.75,24.025,24.8375,24.8375,12591600,-5.545,37.23917894,11.12690706,-286.2034181,4733942800,17.57603909,0
2022/3/8,25.2575,27.247499,24.272499,25.752501,25.752501,8536000,-3.762498,40.24013667,10.79018417,-205.6021399,4742478800,19.14063778,1
2022/3/9,26.745001,27.215,25.875,26.3025,26.3025,5598400,-2.415001,42.03432157,10.20710925,-126.0966378,4748077200,20.59347943,0
2022/3/10,25.98,26.014999,24.5625,25.139999,25.139999,5582000,-6.005001,39.34546055,10.41067885,-139.2614372,4742495200,22.32582462,0
2022/3/11,25.665001,25.725,23.172501,23.172501,23.172501,8822000,-6.472499,35.23708671,11.27465644,-142.1942219,4733673200,24.29622117,0
2022/3/12,23.3575,23.58,19.395,19.5275,19.5275,18134400,-11.307499,29.16190527,13.95433487,-181.0644331,4715538800,26.88377596,0
2022/3/13,23.3575,23.58,19.395,19.5275,19.5275,18134400,-11.307499,29.16190527,13.95433487,-181.0644331,4715538800,26.88377596,0
2022/3/14,23.3575,23.58,19.395,19.5275,19.5275,18134400,-11.307499,29.16190527,13.95433487,-181.0644331,4715538800,26.88377596,0
2022/3/15,20.525,21.889999,19.67,20.66,20.66,14115200,-9.094999,33.02552031,13.06410754,-145.7975866,4729654000,29.28650542,1
2022/3/16,21.2775,22.502501,20.5,21.715,21.715,10615600,-8.7775,36.50007477,12.20028322,-108.1915745,4740269600,31.07835771,1
2022/3/17,21.275,22.395,20.862499,21.924999,21.924999,13796400,-7.677502,37.19848302,11.71959347,-91.52313919,4754066000,32.74222056,1
2022/3/18,19.934999,24.362499,19.725,22.6975,22.6975,35688400,-5.217501,39.82059099,11.97151001,-68.52951879,4789754400,32.91006755,1
2022/3/19,22.5,24.85,22.440001,23.549999,23.549999,15812400,-1.287501,42.66554741,11.44496084,-28.91106823,4805566800,32.75471424,1
2022/3/20,22.5,24.85,22.440001,23.549999,23.549999,15812400,-1.287501,42.66554741,11.44496084,-28.91106823,4805566800,32.75471424,1
2022/3/21,22.5,24.85,22.440001,23.549999,23.549999,15812400,-1.287501,42.66554741,11.44496084,-28.91106823,4805566800,32.75471424,1
2022/3/22,23.85,31.4475,23.612499,30.785,30.785,60068800,5.032499,59.96401461,9.962237437,103.4608304,4865635600,31.20562273,1
2022/3/23,32.5,37.732498,31.637501,35.25,35.25,98399200,8.9475,66.65115319,9.486701182,226.6628344,4964034800,31.33625688,1
2022/3/24,33.502499,35.869999,31.690001,35.5975,35.5975,36400800,10.457501,67.1115698,9.561828412,178.631187,5000435600,31.45756001,1
2022/3/25,35.009998,39.540001,34.549999,37.987499,37.987499,53535600,14.814998,70.16267787,9.258503755,170.2393359,5053971200,32.25567129,1
2022/3/26,37.994999,47.709999,37.884998,47.397499,47.397499,65266000,27.869999,78.58607549,8.370990701,187.5559698,5119237200,34.04462059,1
2022/3/27,37.994999,47.709999,37.884998,47.397499,47.397499,65266000,27.869999,78.58607549,8.370990701,187.5559698,5119237200,34.04462059,1
2022/3/28,37.994999,47.709999,37.884998,47.397499,47.397499,65266000,27.869999,78.58607549,8.370990701,187.5559698,5119237200,34.04462059,1
2022/3/29,47.060001,49.852501,40.75,44.974998,44.974998,72046000,24.314998,72.8817381,9.637390096,147.2921233,5047191200,35.91120693,0
2022/3/30,43.75,45.834999,41.25,41.712502,41.712502,36676800,19.997502,65.93984051,10.43407751,102.6059453,5010514400,37.64446567,0
2022/3/31,40.775002,43.9375,39.627499,41.645,41.645,44968800,19.720001,65.80019146,10.44373244,79.12298047,4965545600,38.61492667,1
2022/4/1,47.224998,47.442501,38.814999,41.25,41.25,52758400,18.5525,64.93357973,11.28455461,74.73920575,4912787200,39.91663798,0
2022/4/2,41.744999,43.310001,39.127499,42.682499,42.682499,18519200,19.1325,66.64906629,10.82677371,61.55052823,4931306400,41.12536991,1
2022/4/3,41.744999,43.310001,39.127499,42.682499,42.682499,18519200,19.1325,66.64906629,10.82677371,61.55052823,4931306400,41.12536991,1
2022/4/4,41.744999,43.310001,39.127499,42.682499,42.682499,18519200,19.1325,66.64906629,10.82677371,61.55052823,4931306400,41.12536991,1
2022/4/5,42,42.107498,38,38.397499,38.397499,15825200,7.612499,57.57555827,12.04641098,35.47635031,4915481200,41.78693342,0
2022/4/6,37.752499,39.822498,37.424999,39.16,39.16,16268000,3.91,58.65422327,11.40545491,20.57476904,4931749200,42.163923,1
2022/4/7,38.5275,39.174999,35.392502,37.5,37.5,15311200,1.9025,55.35451277,11.78007368,-10.28026204,4916438000,41.69907875,0
2022/4/8,37.272499,37.677502,35.5075,36.547501,36.547501,10371600,-1.439998,53.49486883,11.64782809,-45.10937256,4906066400,41.26743766,0
2022/4/9,35.759998,37.055,35.1525,36.732498,36.732498,9812000,-10.665001,53.81937385,11.13132089,-71.18860859,4915878400,40.71671677,1
2022/4/10,35.759998,37.055,35.1525,36.732498,36.732498,9812000,-10.665001,53.81937385,11.13132089,-71.18860859,4915878400,40.71671677,1
2022/4/11,35.759998,37.055,35.1525,36.732498,36.732498,9812000,-10.665001,53.81937385,11.13132089,-71.18860859,4915878400,40.71671677,1
2022/4/12,36.625,38.0625,35.4175,36.217499,36.217499,7996400,-8.757499,52.71658043,11.0048537,-70.70995667,4907882000,40.41961153,0
2022/4/13,36.025002,38.032501,35.505001,37.674999,37.674999,8032800,-4.037503,55.49592364,10.30265951,-67.3491268,4915914800,40.14372809,1
2022/4/14,37.317501,39.125,36.805,37.692501,37.692501,10002400,-3.952499,55.52972755,10.00196095,-49.36103675,4925917200,40.13103652,1
2022/4/15,37.5,37.810001,34.310001,35.365002,35.365002,9871200,-5.884998,50.08177497,10.60569511,-90.18956045,4916046000,38.95231809,0
2022/4/16,37.5,37.810001,34.310001,35.365002,35.365002,9871200,-5.884998,50.08177497,10.60569511,-90.18956045,4916046000,38.95231809,0
2022/4/17,37.5,37.810001,34.310001,35.365002,35.365002,9871200,-5.884998,50.08177497,10.60569511,-90.18956045,4916046000,38.95231809,0
2022/4/18,37.5,37.810001,34.310001,35.365002,35.365002,9871200,-5.884998,50.08177497,10.60569511,-90.18956045,4916046000,38.95231809,0
2022/4/19,35.712502,38.244999,34.965,38.1175,38.1175,9416800,-4.564999,55.62620084,9.751642897,-49.83331579,4925462800,37.97478108,1
2022/4/20,38,38.0825,36.662498,37.212502,37.212502,4648000,-1.184997,53.5213105,9.554598892,-36.13248728,4920814800,37.06706815,0
2022/4/21,37.5,38.279999,34.977501,35.389999,35.389999,6737600,-3.770001,49.46221772,9.995573477,-72.72763113,4914077200,35.43790542,0
2022/4/22,35.637501,36.575001,33.887501,34.555,34.555,6278400,-2.945,47.67809976,10.06142043,-131.8275972,4907798800,33.45430596,0
2022/4/23,33.852501,34.927502,33.32,33.987499,33.987499,6139200,-2.560002,46.45174156,9.836581337,-177.744476,4901659600,31.37143679,1
2022/4/24,33.852501,34.927502,33.32,33.987499,33.987499,6139200,-2.560002,46.45174156,9.836581337,-177.744476,4901659600,31.37143679,1
2022/4/25,33.852501,34.927502,33.32,33.987499,33.987499,6139200,-2.560002,46.45174156,9.836581337,-177.744476,4901659600,31.37143679,1
2022/4/26,33.91,34.200001,31.540001,31.9,31.9,6182800,-4.832498,42.15632333,10.32729597,-220.5926923,4895476800,29.53684797,0
2022/4/27,31.817499,33.169998,31.145,32.459999,32.459999,5223600,-3.7575,43.66138832,9.869794858,-175.1594043,4900700400,27.98393184,1
2022/4/28,32.57,33.150002,30.125,32.327499,32.327499,7070000,-5.3475,43.37382046,9.870756309,-144.9306965,4893630400,26.92748806,0
2022/4/29,31.825001,32.7225,30.752501,31.2675,31.2675,5143600,-6.425001,41.04479029,9.926462076,-123.482822,4888486800,25.94650454,0
2022/4/30,30.9125,31.3475,28.174999,29.8925,29.8925,10172000,-5.472502,38.18078255,10.39948766,-143.3880576,4878314800,25.94358741,0
2022/5/1,30.9125,31.3475,28.174999,29.8925,29.8925,10172000,-5.472502,38.18078255,10.39948766,-143.3880576,4878314800,25.94358741,0
2022/5/2,30.9125,31.3475,28.174999,29.8925,29.8925,10172000,-5.472502,38.18078255,10.39948766,-143.3880576,4878314800,25.94358741,0
2022/5/3,29.620001,31.1075,28.605,30.1075,30.1075,7312800,-8.01,38.89872048,10.18141399,-115.1785704,4885627600,25.94087864,1
2022/5/4,29.8025,31.9375,28.93,31.77,31.77,6651200,-5.442502,44.28674771,9.635617568,-77.17538045,4892278800,25.47202444,1
2022/5/5,30.985001,31.17,28.780001,29.782499,29.782499,7015600,-5.6075,39.77149765,10.2615545,-91.8202243,4885263200,25.09419716,0
2022/5/6,29.32,30.139999,27.557501,28.674999,28.674999,7161600,-5.880001,37.47846182,10.53989668,-110.2070411,4878101600,25.2030081,0
2022/5/7,27.695,27.695,24.52,24.6975,24.6975,13264800,-9.289999,30.64488709,12.56492053,-176.9312284,4864836800,26.23416222,0
2022/5/8,27.695,27.695,24.52,24.6975,24.6975,13264800,-9.289999,30.64488709,12.56492053,-176.9312284,4864836800,26.23416222,0
2022/5/9,27.695,27.695,24.52,24.6975,24.6975,13264800,-9.289999,30.64488709,12.56492053,-176.9312284,4864836800,26.23416222,0
2022/5/10,25.745001,26.514999,22,23.375,23.375,16603200,-8.525,28.76675007,13.70721932,-186.7411097,4848233600,27.78166962,0
2022/5/11,23.3675,23.817499,20,20.3325,20.3325,16681200,-12.127499,24.97458586,15.97383208,-201.3651833,4831552400,29.60833294,0
2022/5/12,20.76,27.014999,19.442499,22.3925,22.3925,40139600,-9.934999,31.55370286,15.88380431,-126.9691887,4871692000,29.6313034,1
2022/5/13,24.75,26.695,23.76,24.5975,24.5975,23930800,-6.67,37.83738936,14.67647741,-68.06793354,4895622800,29.65263312,0
2022/5/14,24.700001,24.795,22.695,22.950001,22.950001,11582000,-6.942499,35.23462163,15.26006933,-82.88626421,4884040800,29.95130643,0
2022/5/15,24.700001,24.795,22.695,22.950001,22.950001,11582000,-6.942499,35.23462163,15.26006933,-82.88626421,4884040800,29.95130643,0
2022/5/16,24.700001,24.795,22.695,22.950001,22.950001,11582000,-6.942499,35.23462163,15.26006933,-82.88626421,4884040800,29.95130643,0
2022/5/17,23.475,25.094999,22.799999,25.094999,25.094999,10444800,-5.012501,40.93173521,13.61210849,-56.38445153,4894485600,30.06975211,1
2022/5/18,24.094999,24.959999,22.5425,22.870001,22.870001,11560000,-8.899999,37.2694484,14.66673661,-65.16472445,4882925600,30.2536561,0
2022/5/19,22.805,25.495001,22.540001,24.797501,24.797501,12720400,-4.984998,42.1022948,13.41168455,-41.15255243,4895646000,30.11414547,1
2022/5/20,24.952499,25.602501,22.4375,23.915001,23.915001,9972000,-4.759998,40.56150649,13.85858038,-42.79789595,4885674000,29.92011436,0
2022/5/21,24.1425,24.32,22.875,24.032499,24.032499,6994000,-0.665001,40.8717713,13.23524309,-44.00577354,4892668000,29.73994261,0
2022/5/22,24.1425,24.32,22.875,24.032499,24.032499,6994000,-0.665001,40.8717713,13.23524309,-44.00577354,4892668000,29.73994261,0
2022/5/23,24.1425,24.32,22.875,24.032499,24.032499,6994000,-0.665001,40.8717713,13.23524309,-44.00577354,4892668000,29.73994261,0
2022/5/24,23.512501,23.549999,21.674999,22.2875,22.2875,8879600,-1.0875,37.72246983,14.00765183,-84.18537485,4883788400,30.00561578,0
2022/5/25,22.535,28.8675,22.535,28.7925,28.7925,40060000,8.46,52.43571704,11.70081996,126.0473874,4923848400,28.18841728,1
2022/5/26,29,37.115002,28.674999,32.115002,32.115002,57892400,9.722502,57.90589065,11.61817161,321.111506,4981740800,28.69905921,1
2022/5/27,35.25,35.924999,31.75,34.302502,34.302502,30045200,9.705002,61.07958509,10.9696887,230.7275276,5011786000,29.17322671,0
2022/5/28,34.302502,34.982498,30.129999,31.184999,31.184999,19084400,8.234998,54.74482254,12.31588232,131.9473941,4992701600,28.95203439,0
2022/5/29,34.302502,34.982498,30.129999,31.184999,31.184999,19084400,8.234998,54.74482254,12.31588232,131.9473941,4992701600,28.95203439,0
2022/5/30,34.302502,34.982498,30.129999,31.184999,31.184999,19084400,8.234998,54.74482254,12.31588232,131.9473941,4992701600,28.95203439,0
2022/5/31,34.302502,34.982498,30.129999,31.184999,31.184999,19084400,8.234998,54.74482254,12.31588232,131.9473941,4992701600,28.95203439,0
2022/6/1,30.705,32.397499,29.252501,30.35,30.35,14991600,5.255001,53.15466766,12.49098591,82.48989528,4977710000,28.40097496,0
2022/6/2,29.75,34.125,28.889999,33.5,33.5,27918800,10.629999,58.09922801,11.62434667,90.81357667,5005628800,28.31265024,1
2022/6/3,32.5,34.525002,31.057501,33.424999,33.424999,18234400,8.627498,57.94240886,11.5592547,87.1278199,4987394400,28.32646414,1
2022/6/4,33.825001,34.025002,31.762501,32.025002,32.025002,9532800,8.110001,54.96030611,11.70744903,69.0917303,4977861600,28.33929134,0
2022/6/5,33.825001,34.025002,31.762501,32.025002,32.025002,9532800,8.110001,54.96030611,11.70744903,69.0917303,4977861600,28.33929134,0
2022/6/6,33.825001,34.025002,31.762501,32.025002,32.025002,9532800,8.110001,54.96030611,11.70744903,69.0917303,4977861600,28.33929134,0
2022/6/7,32.5,37.4725,31.5825,36.625,36.625,24967600,12.592501,61.89899897,10.65451784,96.37425138,5002829200,29.14524215,1
2022/6/8,35.3475,38.25,33.9575,34.682499,34.682499,24473600,12.394999,57.84628461,11.33163589,93.04792601,4978355600,30.05056361,0
2022/6/9,34.697498,34.974998,31.834999,32.244999,32.244999,13114400,3.452499,53.14424117,12.01320897,45.07578227,4965241200,29.91221824,0
2022/6/10,31.5,32.982498,30.785,32.272499,32.272499,11820000,0.157497,53.19047057,11.63198833,19.34072003,4977061200,29.33566623,1
2022/6/11,30.127501,31.1425,28.575001,29.5625,29.5625,13792800,-4.740002,48.14893301,12.68465868,-50.91566604,4963268400,27.93086089,0
2022/6/12,30.127501,31.1425,28.575001,29.5625,29.5625,13792800,-4.740002,48.14893301,12.68465868,-50.91566604,4963268400,27.93086089,0
2022/6/13,30.127501,31.1425,28.575001,29.5625,29.5625,13792800,-4.740002,48.14893301,12.68465868,-50.91566604,4963268400,27.93086089,0
2022/6/14,29.3925,32,29.025,31.5425,31.5425,12739200,0.357501,51.74750112,11.71293355,-56.32011413,4976007600,26.88495263,1
2022/6/15,31.237499,32.990002,30.91,32.322498,32.322498,10764400,1.972498,53.1275753,11.07348528,-27.16998104,4986772000,26.2076933,1
2022/6/16,31.235001,32.322498,30.145,31.432501,31.432501,9995200,-2.067499,51.32380511,11.06849104,-61.94926862,4976776800,25.26020592,1
2022/6/17,31.715,33.965,31.58,33.785,33.785,12340800,0.360001,55.61360174,10.09764376,40.57897616,4989117600,24.88254924,1
2022/6/18,34.555,36.349998,33.880001,35.07,35.07,12512400,3.044998,57.80125258,9.55524752,123.2426507,5001630000,25.17276695,1
2022/6/19,34.555,36.349998,33.880001,35.07,35.07,12512400,3.044998,57.80125258,9.55524752,123.2426507,5001630000,25.17276695,1
2022/6/20,34.555,36.349998,33.880001,35.07,35.07,12512400,3.044998,57.80125258,9.55524752,123.2426507,5001630000,25.17276695,1
2022/6/21,34.555,36.349998,33.880001,35.07,35.07,12512400,3.044998,57.80125258,9.55524752,123.2426507,5001630000,25.17276695,1
2022/6/22,34.6675,36.182499,34.107498,34.615002,34.615002,7838000,-2.009998,56.73497564,9.417537264,99.33137234,4993792000,25.44225482,0
2022/6/23,35.41,35.997501,34.182499,35.505001,35.505001,6682800,0.822502,58.35334485,8.890790032,93.22943007,5000474800,25.69249356,1
2022/6/24,35.75,37.092499,32.8825,33.802502,33.802502,16995600,1.557503,54.1784168,9.561163585,55.72494605,4983479200,25.27169214,0
2022/6/25,34.1175,34.262501,31.825001,32.422501,32.422501,9745600,0.150002,50.99365744,9.793102516,-17.93315356,4973733600,24.38042448,0
2022/6/26,34.1175,34.262501,31.825001,32.422501,32.422501,9745600,0.150002,50.99365744,9.793102516,-17.93315356,4973733600,24.38042448,0
2022/6/27,34.1175,34.262501,31.825001,32.422501,32.422501,9745600,0.150002,50.99365744,9.793102516,-17.93315356,4973733600,24.38042448,0
2022/6/28,32.752499,32.8325,30.57,31.094999,31.094999,6610000,1.532499,48.06658135,10.00153798,-65.69679253,4967123600,22.99243168,0
2022/6/29,30.387501,31.622499,29.897499,30.715,30.715,6826400,-0.8275,47.23083322,9.803194289,-86.28816406,4960297200,21.41429952,1
2022/6/30,29.842501,31.647499,29.440001,30.575001,30.575001,6718800,-1.747497,46.90724014,9.660357734,-81.51727891,4953578400,20.01867625,1
2022/7/1,30.282499,31.2925,29.8225,30.855,30.855,6617200,-0.577501,47.67932175,9.229230771,-69.38071797,4960195600,18.72274035,1
2022/7/2,30.375,30.620001,29.752501,30.057501,30.057501,6036000,-3.727499,45.64338581,9.059380648,-92.49813123,4954159600,17.5534006,0
2022/7/3,30.375,30.620001,29.752501,30.057501,30.057501,6036000,-3.727499,45.64338581,9.059380648,-92.49813123,4954159600,17.5534006,0
2022/7/4,30.375,30.620001,29.752501,30.057501,30.057501,6036000,-3.727499,45.64338581,9.059380648,-92.49813123,4954159600,17.5534006,0
2022/7/5,30.375,30.620001,29.752501,30.057501,30.057501,6036000,-3.727499,45.64338581,9.059380648,-92.49813123,4954159600,17.5534006,0
2022/7/6,30.172501,30.57,28.342501,29.3575,29.3575,9988800,-5.7125,43.87254286,9.15482867,-111.7510042,4944170800,17.13218891,0
2022/7/7,31.122499,33.875,30.452499,33.779999,33.779999,30313600,-0.835003,55.59434186,8.343203061,13.69577426,4974484400,16.62223002,1
2022/7/8,31.665001,33.1675,30.627501,32.134998,32.134998,13199600,-3.370003,51.30252894,8.844571188,-16.60532049,4961284800,16.14869677,1
2022/7/9,32.139999,32.935001,31.1625,32.522499,32.522499,7532800,-1.280003,52.23790215,8.504252716,-5.068771558,4968817600,15.70898732,1
2022/7/10,32.139999,32.935001,31.1625,32.522499,32.522499,7532800,-1.280003,52.23790215,8.504252716,-5.068771558,4968817600,15.70898732,1
2022/7/11,32.139999,32.935001,31.1625,32.522499,32.522499,7532800,-1.280003,52.23790215,8.504252716,-5.068771558,4968817600,15.70898732,1
2022/7/12,32.700001,35.647499,31.815001,34.279999,34.279999,16899600,1.857498,56.33450703,8.290515236,72.30477751,4985717200,16.36661989,1
2022/7/13,33.75,36.337502,33.75,35.32,35.32,13703600,4.225001,58.59753533,7.994934683,123.6464778,4999420800,17.21028987,1
2022/7/14,34.797501,37.987499,34.049999,34.049999,34.049999,20970400,3.334999,54.85857281,8.526755461,132.0420302,4978450400,18.50992711,0
2022/7/15,34.860001,35.592499,33.5075,35.41,35.41,9832400,4.834999,57.952644,8.034187465,107.4909105,4988282800,19.38398429,1
2022/7/16,36.25,37.400002,35.775002,36.66,36.66,11155200,5.805,60.62405941,7.59367492,143.0527826,4999438000,20.73915238,1
2022/7/17,36.25,37.400002,35.775002,36.66,36.66,11155200,5.805,60.62405941,7.59367492,143.0527826,4999438000,20.73915238,1
2022/7/18,36.25,37.400002,35.775002,36.66,36.66,11155200,5.805,60.62405941,7.59367492,143.0527826,4999438000,20.73915238,1
2022/7/19,37.435001,39.209999,36.587502,37.924999,37.924999,12828000,7.867498,63.17395648,7.30999792,145.5638305,5012266000,22.46400098,1
2022/7/20,38.5,40.407501,38.349998,39.6875,39.6875,11400400,10.33,66.43531236,6.933204643,153.2971079,5023666400,24.34194294,1
2022/7/21,39.93,40,37.290001,38.3675,38.3675,9277600,4.587501,62.00628765,7.163987695,109.9929223,5014388800,25.41942861,0
2022/7/22,36.880001,38.700001,34.93,35.779999,35.779999,10060200,3.645001,54.35646132,7.885961996,49.60871441,5004328600,25.11824152,0
2022/7/23,35,35.509998,33.25,33.98,33.98,5686300,1.457501,49.75758665,8.242403431,-20.68510652,4998642300,24.05008922,0
2022/7/24,35,35.509998,33.25,33.98,33.98,5686300,1.457501,49.75758665,8.242403431,-20.68510652,4998642300,24.05008922,0
2022/7/25,35,35.509998,33.25,33.98,33.98,5686300,1.457501,49.75758665,8.242403431,-20.68510652,4998642300,24.05008922,0
2022/7/26,32.869999,33.310001,32.099998,32.43,32.43,4866100,-1.849999,46.13765761,8.433548063,-87.35079672,4993776200,22.56315957,0
2022/7/27,32.959999,34.119999,32.16,33.779999,33.779999,4251200,-1.540001,49.57833805,7.932630337,-64.7502659,4998027400,21.49727232,1
2022/7/28,33.389999,34.43,32.66,33.84,33.84,3207400,-0.209999,49.73203319,7.726560248,-62.07394919,5001234800,20.6290881,1
2022/7/29,33.68,34.790001,33.060001,34.009998,34.009998,3988800,-1.400002,50.19524942,7.502139275,-58.32365202,5005223600,19.9687893,1
2022/7/30,33.799999,35.709999,33.77,34.779999,34.779999,4196600,-1.880001,52.33764708,7.210467106,-29.93890264,5009420200,19.72516149,1
2022/7/31,33.799999,35.709999,33.77,34.779999,34.779999,4196600,-1.880001,52.33764708,7.210467106,-29.93890264,5009420200,19.72516149,1
2022/8/1,33.799999,35.709999,33.77,34.779999,34.779999,4196600,-1.880001,52.33764708,7.210467106,-29.93890264,5009420200,19.72516149,1
2022/8/2,35.900002,36.799999,35.119999,35.84,35.84,4697100,-2.084999,55.19494794,6.899993032,14.81611988,5014117300,19.91210063,0
2022/8/3,36.220001,38.009998,36,37.93,37.93,5186500,-1.7575,60.25430451,6.462740675,60.96282927,5019303800,20.51019819,1
2022/8/4,38.34,39.889999,37.889999,38.360001,38.360001,5421500,-0.007499,61.22444404,6.306257842,96.49517317,5024725300,21.64706153,1
2022/8/5,37.369999,40.43,36.560001,40.02,40.02,8124200,4.240001,64.79675936,6.303642183,92.3664386,5032849500,21.92703614,1
2022/8/6,41.290001,47.990002,40.75,43.450001,43.450001,17987100,9.470001,70.78579536,6.701517325,197.7735244,5050836600,23.9288982,1
2022/8/7,41.290001,47.990002,40.75,43.450001,43.450001,17987100,9.470001,70.78579536,6.701517325,197.7735244,5050836600,23.9288982,1
2022/8/8,41.290001,47.990002,40.75,43.450001,43.450001,17987100,9.470001,70.78579536,6.701517325,197.7735244,5050836600,23.9288982,1
